user_id,app_id,created_at,last_login_at,offer_id,Offer_status,offer_started,offer_completed,Offer_expires,reward_id,offer_completed,label_in_english,total_payout_in_paise,total_revenue_in_paise
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3541,COMPLETED,"2022-11-28 08:15:17.286941+00:00","2022-11-28 08:20:26.302818+00:00",,3703,"2022-11-27 00:00:00","Complete Install",32,106
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",2415,ONGOING,"2022-11-28 02:04:29.442153+00:00",,"2022-11-30 02:04:29.446057+00:00",3703,"2022-11-28 00:00:00","Complete Install",32,106
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3431,COMPLETED,"2022-11-28 06:54:19.390461+00:00","2022-11-28 07:00:23.557159+00:00",,3703,"2022-11-28 00:00:00","Complete Install",32,106
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3411,ONGOING,"2022-11-28 06:53:34.370650+00:00",,"2022-11-30 06:53:34.376323+00:00",3703,"2022-11-28 00:00:00","Complete Install",32,106
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3546,ONGOING,"2022-11-28 10:09:41.047448+00:00",,"2022-11-30 10:09:41.051692+00:00",3703,"2022-11-28 00:00:00","Complete Install",32,106
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3270,ONGOING,"2022-11-28 08:10:51.789109+00:00",,"2022-11-30 08:10:51.793598+00:00",3703,"2022-11-27 00:00:00","Complete Install",32,106
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3462,ONGOING,"2022-11-28 08:09:25.659065+00:00",,"2022-11-30 08:09:25.663359+00:00",3703,"2022-11-27 00:00:00","Complete Install",32,106
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3531,ONGOING,"2022-11-28 08:29:19.089160+00:00",,"2022-11-30 08:29:19.097704+00:00",3703,"2022-11-27 00:00:00","Complete Install",32,106
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3513,ONGOING,"2022-11-27 00:44:08.600475+00:00",,"2022-11-29 00:44:08.604191+00:00",3703,"2022-11-27 00:00:00","Complete Install",32,106
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3481,ONGOING,"2022-11-27 05:56:28.202899+00:00",,"2022-11-29 05:56:28.207597+00:00",3703,"2022-11-28 00:00:00","Complete Install",32,106
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3531,ONGOING,"2022-11-27 07:40:03.797800+00:00",,"2022-11-29 07:40:03.802189+00:00",3703,"2022-11-28 00:00:00","Complete Install",32,106
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3511,COMPLETED,"2022-11-27 07:37:18.044214+00:00","2022-11-27 07:39:31.506954+00:00",,3703,"2022-11-27 00:00:00","Complete Install",32,106
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3469,ONGOING,"2022-11-27 03:04:48.511342+00:00",,"2022-11-29 03:04:48.515076+00:00",3703,"2022-11-27 00:00:00","Complete Install",32,106
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3503,COMPLETED,"2022-11-27 03:01:48.968607+00:00","2022-11-27 03:04:23.639836+00:00",,3703,"2022-11-27 00:00:00","Complete Install",32,106
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",2795,ONGOING,"2022-11-27 07:26:28.854584+00:00",,"2022-11-29 07:26:28.859964+00:00",3703,"2022-11-28 00:00:00","Complete Install",32,106
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3469,ONGOING,"2022-11-26 22:11:34.305115+00:00",,"2022-11-28 22:11:34.308509+00:00",3703,"2022-11-28 00:00:00","Complete Install",32,106
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3534,ONGOING,"2022-11-26 22:09:22.469862+00:00",,"2022-11-28 22:09:22.473571+00:00",3703,"2022-11-28 00:00:00","Complete Install",32,106
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",2934,ONGOING,"2022-11-27 11:28:22.929194+00:00",,"2022-11-29 11:28:22.932577+00:00",3703,"2022-11-28 00:00:00","Complete Install",32,106
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3331,ONGOING,"2022-11-27 12:23:09.468464+00:00",,"2022-11-29 12:23:09.472562+00:00",3703,"2022-11-28 00:00:00","Complete Install",32,106
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",2934,ONGOING,"2022-11-27 12:19:11.297770+00:00",,"2022-11-29 12:19:11.302398+00:00",3703,"2022-11-27 00:00:00","Complete Install",32,106
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3473,ONGOING,"2022-11-27 03:51:05.878375+00:00",,"2022-11-29 03:51:05.883071+00:00",3703,"2022-11-28 00:00:00","Complete Install",32,106
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3510,COMPLETED,"2022-11-27 04:00:27.034155+00:00","2022-11-27 12:08:08.333897+00:00",,3703,"2022-11-28 00:00:00","Complete Install",32,106
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3399,ONGOING,"2022-11-27 03:36:00.075380+00:00",,"2022-11-29 03:36:00.079751+00:00",3703,"2022-11-28 00:00:00","Complete Install",32,106
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",2328,ONGOING,"2022-11-27 03:34:34.299428+00:00",,"2022-11-29 03:34:34.304332+00:00",3703,"2022-11-28 00:00:00","Complete Install",32,106
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3046,ONGOING,"2022-11-27 08:45:25.244078+00:00",,"2022-11-29 08:45:25.247660+00:00",3703,"2022-11-28 00:00:00","Complete Install",32,106
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3513,COMPLETED,"2022-11-27 03:22:15.680148+00:00","2022-11-27 03:35:00.820513+00:00",,3703,"2022-11-28 00:00:00","Complete Install",32,106
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3173,ONGOING,"2022-11-26 01:10:48.357726+00:00",,"2022-11-28 01:10:48.363758+00:00",3703,"2022-11-27 00:00:00","Complete Install",32,106
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3529,ONGOING,"2022-11-26 01:08:52.391979+00:00",,"2022-11-27 18:29:59+00:00",3703,"2022-11-27 00:00:00","Complete Install",32,106
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3498,ONGOING,"2022-11-26 01:08:33.197762+00:00",,"2022-11-28 01:08:33.201781+00:00",3703,"2022-11-27 00:00:00","Complete Install",32,106
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3015,ONGOING,"2022-11-26 12:04:46.997578+00:00",,"2022-11-28 12:04:47.001938+00:00",3703,"2022-11-27 00:00:00","Complete Install",32,106
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3046,ONGOING,"2022-11-26 12:01:14.373091+00:00",,"2022-11-28 12:01:14.380587+00:00",3703,"2022-11-27 00:00:00","Complete Install",32,106
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3510,ONGOING,"2022-11-26 13:51:21.099681+00:00",,"2022-11-28 13:51:21.104071+00:00",3703,"2022-11-27 00:00:00","Complete Install",32,106
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3534,COMPLETED,"2022-11-26 00:26:50.646742+00:00","2022-11-26 05:02:39.935430+00:00",,3703,"2022-11-27 00:00:00","Complete Install",32,106
738049d5-018a-41e7-b2a1-8604fe07cad2,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3340,ONGOING,"2022-11-26 00:19:26.953516+00:00",,"2022-11-28 00:19:26.956897+00:00",3362,"2022-11-26 00:00:00","Complete Registration",9000,20000
738049d5-018a-41e7-b2a1-8604fe07cad2,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3173,COMPLETED,"2022-11-26 00:15:39.744230+00:00","2022-11-26 00:39:11.100117+00:00",,3362,"2022-11-26 00:00:00","Complete Registration",9000,20000
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3535,ONGOING,"2022-11-26 01:03:53.500407+00:00",,"2022-11-28 01:03:53.504316+00:00",3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3534,ONGOING,"2022-11-26 00:58:49.048785+00:00",,"2022-11-28 00:58:49.070398+00:00",3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3467,ONGOING,"2022-11-26 00:59:13.297287+00:00",,"2022-11-28 00:59:13.303221+00:00",3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",792,ONGOING,"2022-11-26 00:58:06.975724+00:00",,"2022-11-28 00:58:06.979670+00:00",3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3498,ONGOING,"2022-11-26 00:57:56.935963+00:00",,"2022-11-28 00:57:56.939587+00:00",3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3173,ONGOING,"2022-11-26 00:57:44.773296+00:00",,"2022-11-28 00:57:44.776436+00:00",3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",2415,ONGOING,"2022-11-26 00:57:13.927442+00:00",,"2022-11-28 00:57:13.932145+00:00",3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3015,ONGOING,"2022-11-26 00:57:32.425982+00:00",,"2022-11-28 00:57:32.434698+00:00",3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3183,COMPLETED,"2022-11-26 00:56:14.420820+00:00","2022-11-26 00:57:19.548652+00:00",,3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3321,ONGOING,"2022-11-26 00:55:04.055074+00:00",,"2022-11-28 00:55:04.061119+00:00",3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3529,ONGOING,"2022-11-26 00:53:46.936797+00:00",,"2022-11-27 18:29:59+00:00",3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3520,ONGOING,"2022-11-26 00:52:19.544952+00:00",,"2022-11-28 00:52:19.548951+00:00",3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3463,ONGOING,"2022-11-26 00:51:56.178930+00:00",,"2022-11-28 00:51:56.184273+00:00",3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3503,COMPLETED,"2022-11-26 00:52:38.338564+00:00","2022-11-26 00:53:38.094386+00:00",,3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3227,COMPLETED,"2022-11-26 00:50:48.984723+00:00","2022-11-26 00:51:41.992092+00:00",,3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3477,COMPLETED,"2022-11-26 00:46:28.903674+00:00","2022-11-26 00:48:46.054030+00:00",,3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3517,COMPLETED,"2022-11-26 00:42:07.823787+00:00","2022-11-26 00:46:45.033636+00:00",,3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3510,COMPLETED,"2022-11-26 00:40:14.499979+00:00","2022-11-26 01:06:59.578737+00:00",,3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3507,ONGOING,"2022-11-26 00:37:21.165261+00:00",,"2022-11-28 00:37:21.169205+00:00",3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3480,COMPLETED,"2022-11-26 00:37:39.900898+00:00","2022-11-26 00:38:26.445672+00:00",,3372,"2022-11-26 00:00:00",Download,150,502
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3237,ONGOING,"2022-11-26 00:37:15.625154+00:00",,"2022-11-28 00:37:15.630374+00:00",3372,"2022-11-26 00:00:00",Download,150,502
6b4c4353-05e7-4bd3-9a3c-de0d1a19c700,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3535,COMPLETED,"2022-11-26 01:58:40.533160+00:00","2022-11-26 01:59:40.836519+00:00",,3729,"2022-11-26 00:00:00",Download,32,106
6b4c4353-05e7-4bd3-9a3c-de0d1a19c700,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",2415,COMPLETED,"2022-11-26 00:50:22.476062+00:00","2022-11-26 00:55:38.630388+00:00",,3729,"2022-11-26 00:00:00",Download,32,106
6b4c4353-05e7-4bd3-9a3c-de0d1a19c700,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3015,ONGOING,"2022-11-26 00:49:50.229223+00:00",,"2022-11-28 00:49:50.233503+00:00",3729,"2022-11-26 00:00:00",Download,32,106
6b4c4353-05e7-4bd3-9a3c-de0d1a19c700,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3520,ONGOING,"2022-11-26 00:29:06.788249+00:00",,"2022-11-28 00:29:06.792566+00:00",3729,"2022-11-26 00:00:00",Download,32,106
6b4c4353-05e7-4bd3-9a3c-de0d1a19c700,sikka_pro,"2022-11-26 00:00:00","2022-11-29 00:00:00",3517,COMPLETED,"2022-11-26 00:23:30.234472+00:00","2022-11-26 00:29:49.043380+00:00",,3729,"2022-11-26 00:00:00",Download,32,106
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3529,ONGOING,"2022-11-29 01:14:50.965031+00:00",,"2022-11-30 18:29:59+00:00",3416,"2022-11-28 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3479,ONGOING,"2022-11-29 07:46:21.644530+00:00",,"2022-12-01 07:46:21.677847+00:00",3416,"2022-11-28 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3549,ONGOING,"2022-11-29 08:01:03.045611+00:00",,"2022-12-01 08:01:03.050394+00:00",3416,"2022-11-28 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3443,COMPLETED,"2022-11-28 08:02:55.130103+00:00","2022-11-28 08:06:39.074543+00:00",,3416,"2022-11-28 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3431,ONGOING,"2022-11-28 08:01:56.418620+00:00",,"2022-11-30 08:01:56.422570+00:00",3416,"2022-11-28 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3541,COMPLETED,"2022-11-28 07:53:58.569308+00:00","2022-11-28 08:00:34.379933+00:00",,3416,"2022-11-28 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3270,ONGOING,"2022-11-28 07:52:19.019991+00:00",,"2022-11-30 07:52:19.026169+00:00",3416,"2022-11-28 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",2793,ONGOING,"2022-11-28 08:19:07.013403+00:00",,"2022-11-30 08:19:07.019459+00:00",3416,"2022-11-28 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3520,ONGOING,"2022-11-28 06:11:13.570163+00:00",,"2022-11-30 06:11:13.577249+00:00",3416,"2022-11-28 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3503,ONGOING,"2022-11-28 06:10:51.265217+00:00",,"2022-11-30 06:10:51.271607+00:00",3416,"2022-11-28 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3534,ONGOING,"2022-11-28 06:08:33.654146+00:00",,"2022-11-30 06:08:33.658878+00:00",3416,"2022-11-28 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3227,COMPLETED,"2022-11-28 07:44:27.344271+00:00","2022-11-28 07:47:01.079157+00:00",,3416,"2022-11-28 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3015,ONGOING,"2022-11-28 06:07:45.554526+00:00",,"2022-11-30 06:07:45.560111+00:00",3416,"2022-11-28 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3500,ONGOING,"2022-11-27 07:45:05.479312+00:00",,"2022-11-29 07:45:05.483968+00:00",3416,"2022-11-28 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",2795,ONGOING,"2022-11-27 07:30:50.292189+00:00",,"2022-11-29 07:30:50.298525+00:00",3416,"2022-11-28 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3469,ONGOING,"2022-11-27 08:06:17.224509+00:00",,"2022-11-29 08:06:17.229516+00:00",3416,"2022-11-28 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3531,ONGOING,"2022-11-27 08:05:24.735529+00:00",,"2022-11-29 08:05:24.739567+00:00",3416,"2022-11-28 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3462,COMPLETED,"2022-11-26 05:38:27.267609+00:00","2022-11-26 05:49:44.332463+00:00",,3416,"2022-11-28 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",3510,ONGOING,"2022-11-26 06:35:03.602473+00:00",,"2022-11-28 06:35:03.606935+00:00",3416,"2022-11-28 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3535,ONGOING,"2022-11-26 01:03:53.500407+00:00",,"2022-11-28 01:03:53.504316+00:00",3416,"2022-11-26 00:00:00",Download,250,823
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,"2022-11-26 00:00:00","2022-11-29 00:00:00",210,ONGOING,"2022-11-26 00:59:15.620851+00:00",,"2022-11-28 00:59:15.625028+00:00",3416,"2022-11-28 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3534,ONGOING,"2022-11-26 00:58:49.048785+00:00",,"2022-11-28 00:58:49.070398+00:00",3416,"2022-11-26 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3467,ONGOING,"2022-11-26 00:59:13.297287+00:00",,"2022-11-28 00:59:13.303221+00:00",3416,"2022-11-26 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",792,ONGOING,"2022-11-26 00:58:06.975724+00:00",,"2022-11-28 00:58:06.979670+00:00",3416,"2022-11-26 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3498,ONGOING,"2022-11-26 00:57:56.935963+00:00",,"2022-11-28 00:57:56.939587+00:00",3416,"2022-11-26 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3173,ONGOING,"2022-11-26 00:57:44.773296+00:00",,"2022-11-28 00:57:44.776436+00:00",3416,"2022-11-26 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",2415,ONGOING,"2022-11-26 00:57:13.927442+00:00",,"2022-11-28 00:57:13.932145+00:00",3416,"2022-11-26 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3015,ONGOING,"2022-11-26 00:57:32.425982+00:00",,"2022-11-28 00:57:32.434698+00:00",3416,"2022-11-26 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3183,COMPLETED,"2022-11-26 00:56:14.420820+00:00","2022-11-26 00:57:19.548652+00:00",,3416,"2022-11-26 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3321,ONGOING,"2022-11-26 00:55:04.055074+00:00",,"2022-11-28 00:55:04.061119+00:00",3416,"2022-11-26 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3529,ONGOING,"2022-11-26 00:53:46.936797+00:00",,"2022-11-27 18:29:59+00:00",3416,"2022-11-26 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3520,ONGOING,"2022-11-26 00:52:19.544952+00:00",,"2022-11-28 00:52:19.548951+00:00",3416,"2022-11-26 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3463,ONGOING,"2022-11-26 00:51:56.178930+00:00",,"2022-11-28 00:51:56.184273+00:00",3416,"2022-11-26 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3503,COMPLETED,"2022-11-26 00:52:38.338564+00:00","2022-11-26 00:53:38.094386+00:00",,3416,"2022-11-26 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3227,COMPLETED,"2022-11-26 00:50:48.984723+00:00","2022-11-26 00:51:41.992092+00:00",,3416,"2022-11-26 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3477,COMPLETED,"2022-11-26 00:46:28.903674+00:00","2022-11-26 00:48:46.054030+00:00",,3416,"2022-11-26 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3517,COMPLETED,"2022-11-26 00:42:07.823787+00:00","2022-11-26 00:46:45.033636+00:00",,3416,"2022-11-26 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3510,COMPLETED,"2022-11-26 00:40:14.499979+00:00","2022-11-26 01:06:59.578737+00:00",,3416,"2022-11-26 00:00:00",Download,250,823
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,"2022-11-26 00:00:00","2022-11-26 00:00:00",3507,ONGOING,"2022-11-26 00:37:21.165261+00:00",,"2022-11-28 00:37:21.169205+00:00",3416,"2022-11-26 00:00:00",Download,250,823
