user_id,app_id,created_at,last_login_at,offer_id,Offer_status,offer_started,offer_ended,Offer_expires,reward_id,offer_completed,label_in_english,total_payout_in_paise,total_revenue_in_paise,acc_created_Year,acc_created_Month,acc_created_Day,last_login_Year,last_login_Month,last_login_Day,offer_completed_Year,offer_completed_Month,offer_completed_Day,offer_started_date,offer_started_Year,offer_started_Month,offer_started_Day,offer_started_time,offer_started_Hour,offer_started_minute,offer_started_second,offer_ended_date,offer_ended_Year,offer_ended_Month,offer_ended_Day,offer_ended_time,offer_ended_Hour,offer_ended_minute,offer_ended_second,Offer_expires_date,Offer_expires_Year,Offer_expires_Month,Offer_expires_Day,Offer_expires_time,Offer_expires_Hour,Offer_expires_minute,Offer_expires_second,gross_profit,lifetime,reward_completion_days,reward_completion_time
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,2415,ONGOING,2022-11-28 02:04:29.442153+00:00,,2022-11-30 02:04:29.446057+00:00,3703,28-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,28,28-11-22,2022,11,28,04:29.4,2,4,29,,,,,,,,,30-11-22,2022,11,30,04:29.4,2,4,29,74,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3431,COMPLETED,2022-11-28 06:54:19.390461+00:00,2022-11-28 07:00:23.557159+00:00,,3703,28-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,28,28-11-22,2022,11,28,54:19.4,6,54,19,28-11-22,2022,11,28,00:23.6,7,0,23,,,,,,,,,74,3,0,0.101157416
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3411,ONGOING,2022-11-28 06:53:34.370650+00:00,,2022-11-30 06:53:34.376323+00:00,3703,28-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,28,28-11-22,2022,11,28,53:34.4,6,53,34,,,,,,,,,30-11-22,2022,11,30,53:34.4,6,53,34,74,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3546,ONGOING,2022-11-28 10:09:41.047448+00:00,,2022-11-30 10:09:41.051692+00:00,3703,28-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,28,28-11-22,2022,11,28,09:41.0,10,9,41,,,,,,,,,30-11-22,2022,11,30,09:41.1,10,9,41,74,3,,
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,26-11-22,29-11-22,3270,ONGOING,2022-11-28 08:10:51.789109+00:00,,2022-11-30 08:10:51.793598+00:00,3703,27-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,27,28-11-22,2022,11,28,10:51.8,8,10,51,,,,,,,,,30-11-22,2022,11,30,10:51.8,8,10,51,74,3,,
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,26-11-22,29-11-22,3462,ONGOING,2022-11-28 08:09:25.659065+00:00,,2022-11-30 08:09:25.663359+00:00,3703,27-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,27,28-11-22,2022,11,28,09:25.7,8,9,25,,,,,,,,,30-11-22,2022,11,30,09:25.7,8,9,25,74,3,,
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,26-11-22,29-11-22,3531,ONGOING,2022-11-28 08:29:19.089160+00:00,,2022-11-30 08:29:19.097704+00:00,3703,27-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,27,28-11-22,2022,11,28,29:19.1,8,29,19,,,,,,,,,30-11-22,2022,11,30,29:19.1,8,29,19,74,3,,
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,26-11-22,29-11-22,3513,ONGOING,2022-11-27 00:44:08.600475+00:00,,2022-11-29 00:44:08.604191+00:00,3703,27-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,27,27-11-22,2022,11,27,44:08.6,0,44,8,,,,,,,,,29-11-22,2022,11,29,44:08.6,0,44,8,74,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3481,ONGOING,2022-11-27 05:56:28.202899+00:00,,2022-11-29 05:56:28.207597+00:00,3703,28-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,28,27-11-22,2022,11,27,56:28.2,5,56,28,,,,,,,,,29-11-22,2022,11,29,56:28.2,5,56,28,74,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3531,ONGOING,2022-11-27 07:40:03.797800+00:00,,2022-11-29 07:40:03.802189+00:00,3703,28-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,28,27-11-22,2022,11,27,40:03.8,7,40,3,,,,,,,,,29-11-22,2022,11,29,40:03.8,7,40,3,74,3,,
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,26-11-22,29-11-22,3511,COMPLETED,2022-11-27 07:37:18.044214+00:00,2022-11-27 07:39:31.506954+00:00,,3703,27-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,27,27-11-22,2022,11,27,37:18.0,7,37,18,27-11-22,2022,11,27,39:31.5,7,39,31,,,,,,,,,74,3,0,0.037072983
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,26-11-22,29-11-22,3469,ONGOING,2022-11-27 03:04:48.511342+00:00,,2022-11-29 03:04:48.515076+00:00,3703,27-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,27,27-11-22,2022,11,27,04:48.5,3,4,48,,,,,,,,,29-11-22,2022,11,29,04:48.5,3,4,48,74,3,,
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,26-11-22,29-11-22,3503,COMPLETED,2022-11-27 03:01:48.968607+00:00,2022-11-27 03:04:23.639836+00:00,,3703,27-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,27,27-11-22,2022,11,27,01:49.0,3,1,48,27-11-22,2022,11,27,04:23.6,3,4,23,,,,,,,,,74,3,0,0.04296423
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,2795,ONGOING,2022-11-27 07:26:28.854584+00:00,,2022-11-29 07:26:28.859964+00:00,3703,28-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,28,27-11-22,2022,11,27,26:28.9,7,26,28,,,,,,,,,29-11-22,2022,11,29,26:28.9,7,26,28,74,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3469,ONGOING,2022-11-26 22:11:34.305115+00:00,,2022-11-28 22:11:34.308509+00:00,3703,28-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,28,26-11-22,2022,11,26,11:34.3,22,11,34,,,,,,,,,28-11-22,2022,11,28,11:34.3,22,11,34,74,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3534,ONGOING,2022-11-26 22:09:22.469862+00:00,,2022-11-28 22:09:22.473571+00:00,3703,28-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,28,26-11-22,2022,11,26,09:22.5,22,9,22,,,,,,,,,28-11-22,2022,11,28,09:22.5,22,9,22,74,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,2934,ONGOING,2022-11-27 11:28:22.929194+00:00,,2022-11-29 11:28:22.932577+00:00,3703,28-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,28,27-11-22,2022,11,27,28:22.9,11,28,22,,,,,,,,,29-11-22,2022,11,29,28:22.9,11,28,22,74,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3331,ONGOING,2022-11-27 12:23:09.468464+00:00,,2022-11-29 12:23:09.472562+00:00,3703,28-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,28,27-11-22,2022,11,27,23:09.5,12,23,9,,,,,,,,,29-11-22,2022,11,29,23:09.5,12,23,9,74,3,,
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,26-11-22,29-11-22,2934,ONGOING,2022-11-27 12:19:11.297770+00:00,,2022-11-29 12:19:11.302398+00:00,3703,27-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,27,27-11-22,2022,11,27,19:11.3,12,19,11,,,,,,,,,29-11-22,2022,11,29,19:11.3,12,19,11,74,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3473,ONGOING,2022-11-27 03:51:05.878375+00:00,,2022-11-29 03:51:05.883071+00:00,3703,28-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,28,27-11-22,2022,11,27,51:05.9,3,51,5,,,,,,,,,29-11-22,2022,11,29,51:05.9,3,51,5,74,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3510,COMPLETED,2022-11-27 04:00:27.034155+00:00,2022-11-27 12:08:08.333897+00:00,,3703,28-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,28,27-11-22,2022,11,27,00:27.0,4,0,27,27-11-22,2022,11,27,08:08.3,12,8,8,,,,,,,,,74,3,0,8.128138817
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3399,ONGOING,2022-11-27 03:36:00.075380+00:00,,2022-11-29 03:36:00.079751+00:00,3703,28-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,28,27-11-22,2022,11,27,36:00.1,3,36,0,,,,,,,,,29-11-22,2022,11,29,36:00.1,3,36,0,74,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,2328,ONGOING,2022-11-27 03:34:34.299428+00:00,,2022-11-29 03:34:34.304332+00:00,3703,28-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,28,27-11-22,2022,11,27,34:34.3,3,34,34,,,,,,,,,29-11-22,2022,11,29,34:34.3,3,34,34,74,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3046,ONGOING,2022-11-27 08:45:25.244078+00:00,,2022-11-29 08:45:25.247660+00:00,3703,28-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,28,27-11-22,2022,11,27,45:25.2,8,45,25,,,,,,,,,29-11-22,2022,11,29,45:25.2,8,45,25,74,3,,
417bcb37-44cf-43c3-ba51-5d39c825caf7,sikka_pro,26-11-22,29-11-22,3513,COMPLETED,2022-11-27 03:22:15.680148+00:00,2022-11-27 03:35:00.820513+00:00,,3703,28-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,28,27-11-22,2022,11,27,22:15.7,3,22,15,27-11-22,2022,11,27,35:00.8,3,35,0,,,,,,,,,74,3,0,0.21253899
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,26-11-22,29-11-22,3173,ONGOING,2022-11-26 01:10:48.357726+00:00,,2022-11-28 01:10:48.363758+00:00,3703,27-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,27,26-11-22,2022,11,26,10:48.4,1,10,48,,,,,,,,,28-11-22,2022,11,28,10:48.4,1,10,48,74,3,,
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,26-11-22,29-11-22,3529,ONGOING,2022-11-26 01:08:52.391979+00:00,,2022-11-27 18:29:59+00:00,3703,27-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,27,26-11-22,2022,11,26,08:52.4,1,8,52,,,,,,,,,27-11-22,2022,11,27,18:29:59,18,29,59,74,3,,
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,26-11-22,29-11-22,3498,ONGOING,2022-11-26 01:08:33.197762+00:00,,2022-11-28 01:08:33.201781+00:00,3703,27-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,27,26-11-22,2022,11,26,08:33.2,1,8,33,,,,,,,,,28-11-22,2022,11,28,08:33.2,1,8,33,74,3,,
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,26-11-22,29-11-22,3015,ONGOING,2022-11-26 12:04:46.997578+00:00,,2022-11-28 12:04:47.001938+00:00,3703,27-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,27,26-11-22,2022,11,26,04:47.0,12,4,46,,,,,,,,,28-11-22,2022,11,28,04:47.0,12,4,47,74,3,,
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,26-11-22,29-11-22,3046,ONGOING,2022-11-26 12:01:14.373091+00:00,,2022-11-28 12:01:14.380587+00:00,3703,27-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,27,26-11-22,2022,11,26,01:14.4,12,1,14,,,,,,,,,28-11-22,2022,11,28,01:14.4,12,1,14,74,3,,
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,26-11-22,29-11-22,3510,ONGOING,2022-11-26 13:51:21.099681+00:00,,2022-11-28 13:51:21.104071+00:00,3703,27-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,27,26-11-22,2022,11,26,51:21.1,13,51,21,,,,,,,,,28-11-22,2022,11,28,51:21.1,13,51,21,74,3,,
5baab7e2-f5ad-4f9d-b749-9d8e9bee9d2d,sikka_pro,26-11-22,29-11-22,3534,COMPLETED,2022-11-26 00:26:50.646742+00:00,2022-11-26 05:02:39.935430+00:00,,3703,27-11-22,Complete Install,32,106,2022,11,26,2022,11,29,2022,11,27,26-11-22,2022,11,26,26:50.6,0,26,50,26-11-22,2022,11,26,02:39.9,5,2,39,,,,,,,,,74,3,0,4.597024636
738049d5-018a-41e7-b2a1-8604fe07cad2,sikka,26-11-22,29-11-22,3340,ONGOING,2022-11-26 00:19:26.953516+00:00,,2022-11-28 00:19:26.956897+00:00,3362,26-11-22,Complete Registration,9000,20000,2022,11,26,2022,11,29,2022,11,26,26-11-22,2022,11,26,19:27.0,0,19,26,,,,,,,,,28-11-22,2022,11,28,19:27.0,0,19,26,11000,3,,
738049d5-018a-41e7-b2a1-8604fe07cad2,sikka,26-11-22,29-11-22,3173,COMPLETED,2022-11-26 00:15:39.744230+00:00,2022-11-26 00:39:11.100117+00:00,,3362,26-11-22,Complete Registration,9000,20000,2022,11,26,2022,11,29,2022,11,26,26-11-22,2022,11,26,15:39.7,0,15,39,26-11-22,2022,11,26,39:11.1,0,39,11,,,,,,,,,11000,3,0,0.392043302
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3535,ONGOING,2022-11-26 01:03:53.500407+00:00,,2022-11-28 01:03:53.504316+00:00,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,03:53.5,1,3,53,,,,,,,,,28-11-22,2022,11,28,03:53.5,1,3,53,352,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3534,ONGOING,2022-11-26 00:58:49.048785+00:00,,2022-11-28 00:58:49.070398+00:00,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,58:49.0,0,58,49,,,,,,,,,28-11-22,2022,11,28,58:49.1,0,58,49,352,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3467,ONGOING,2022-11-26 00:59:13.297287+00:00,,2022-11-28 00:59:13.303221+00:00,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,59:13.3,0,59,13,,,,,,,,,28-11-22,2022,11,28,59:13.3,0,59,13,352,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,792,ONGOING,2022-11-26 00:58:06.975724+00:00,,2022-11-28 00:58:06.979670+00:00,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,58:07.0,0,58,6,,,,,,,,,28-11-22,2022,11,28,58:07.0,0,58,6,352,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3498,ONGOING,2022-11-26 00:57:56.935963+00:00,,2022-11-28 00:57:56.939587+00:00,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,57:56.9,0,57,56,,,,,,,,,28-11-22,2022,11,28,57:56.9,0,57,56,352,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3173,ONGOING,2022-11-26 00:57:44.773296+00:00,,2022-11-28 00:57:44.776436+00:00,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,57:44.8,0,57,44,,,,,,,,,28-11-22,2022,11,28,57:44.8,0,57,44,352,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,2415,ONGOING,2022-11-26 00:57:13.927442+00:00,,2022-11-28 00:57:13.932145+00:00,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,57:13.9,0,57,13,,,,,,,,,28-11-22,2022,11,28,57:13.9,0,57,13,352,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3015,ONGOING,2022-11-26 00:57:32.425982+00:00,,2022-11-28 00:57:32.434698+00:00,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,57:32.4,0,57,32,,,,,,,,,28-11-22,2022,11,28,57:32.4,0,57,32,352,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3183,COMPLETED,2022-11-26 00:56:14.420820+00:00,2022-11-26 00:57:19.548652+00:00,,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,56:14.4,0,56,14,26-11-22,2022,11,26,57:19.5,0,57,19,,,,,,,,,352,0,0,0.018091064
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3321,ONGOING,2022-11-26 00:55:04.055074+00:00,,2022-11-28 00:55:04.061119+00:00,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,55:04.1,0,55,4,,,,,,,,,28-11-22,2022,11,28,55:04.1,0,55,4,352,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3529,ONGOING,2022-11-26 00:53:46.936797+00:00,,2022-11-27 18:29:59+00:00,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,53:46.9,0,53,46,,,,,,,,,27-11-22,2022,11,27,18:29:59,18,29,59,352,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3520,ONGOING,2022-11-26 00:52:19.544952+00:00,,2022-11-28 00:52:19.548951+00:00,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,52:19.5,0,52,19,,,,,,,,,28-11-22,2022,11,28,52:19.5,0,52,19,352,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3463,ONGOING,2022-11-26 00:51:56.178930+00:00,,2022-11-28 00:51:56.184273+00:00,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,51:56.2,0,51,56,,,,,,,,,28-11-22,2022,11,28,51:56.2,0,51,56,352,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3503,COMPLETED,2022-11-26 00:52:38.338564+00:00,2022-11-26 00:53:38.094386+00:00,,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,52:38.3,0,52,38,26-11-22,2022,11,26,53:38.1,0,53,38,,,,,,,,,352,0,0,0.016598839
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3227,COMPLETED,2022-11-26 00:50:48.984723+00:00,2022-11-26 00:51:41.992092+00:00,,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,50:49.0,0,50,48,26-11-22,2022,11,26,51:42.0,0,51,41,,,,,,,,,352,0,0,0.014724269
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3477,COMPLETED,2022-11-26 00:46:28.903674+00:00,2022-11-26 00:48:46.054030+00:00,,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,46:28.9,0,46,28,26-11-22,2022,11,26,48:46.1,0,48,46,,,,,,,,,352,0,0,0.038097321
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3517,COMPLETED,2022-11-26 00:42:07.823787+00:00,2022-11-26 00:46:45.033636+00:00,,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,42:07.8,0,42,7,26-11-22,2022,11,26,46:45.0,0,46,45,,,,,,,,,352,0,0,0.077002736
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3510,COMPLETED,2022-11-26 00:40:14.499979+00:00,2022-11-26 01:06:59.578737+00:00,,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,40:14.5,0,40,14,26-11-22,2022,11,26,06:59.6,1,6,59,,,,,,,,,352,0,0,0.445855211
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3507,ONGOING,2022-11-26 00:37:21.165261+00:00,,2022-11-28 00:37:21.169205+00:00,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,37:21.2,0,37,21,,,,,,,,,28-11-22,2022,11,28,37:21.2,0,37,21,352,0,,
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3480,COMPLETED,2022-11-26 00:37:39.900898+00:00,2022-11-26 00:38:26.445672+00:00,,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,37:39.9,0,37,39,26-11-22,2022,11,26,38:26.4,0,38,26,,,,,,,,,352,0,0,0.012929104
39b085c1-1e08-4d4e-ae85-04c40647c989,sikka_pro,26-11-22,26-11-22,3237,ONGOING,2022-11-26 00:37:15.625154+00:00,,2022-11-28 00:37:15.630374+00:00,3372,26-11-22,Download,150,502,2022,11,26,2022,11,26,2022,11,26,26-11-22,2022,11,26,37:15.6,0,37,15,,,,,,,,,28-11-22,2022,11,28,37:15.6,0,37,15,352,0,,
6b4c4353-05e7-4bd3-9a3c-de0d1a19c700,sikka_pro,26-11-22,29-11-22,3535,COMPLETED,2022-11-26 01:58:40.533160+00:00,2022-11-26 01:59:40.836519+00:00,,3729,26-11-22,Download,32,106,2022,11,26,2022,11,29,2022,11,26,26-11-22,2022,11,26,58:40.5,1,58,40,26-11-22,2022,11,26,59:40.8,1,59,40,,,,,,,,,74,3,0,0.016750933
6b4c4353-05e7-4bd3-9a3c-de0d1a19c700,sikka_pro,26-11-22,29-11-22,2415,COMPLETED,2022-11-26 00:50:22.476062+00:00,2022-11-26 00:55:38.630388+00:00,,3729,26-11-22,Download,32,106,2022,11,26,2022,11,29,2022,11,26,26-11-22,2022,11,26,50:22.5,0,50,22,26-11-22,2022,11,26,55:38.6,0,55,38,,,,,,,,,74,3,0,0.087820646
6b4c4353-05e7-4bd3-9a3c-de0d1a19c700,sikka_pro,26-11-22,29-11-22,3015,ONGOING,2022-11-26 00:49:50.229223+00:00,,2022-11-28 00:49:50.233503+00:00,3729,26-11-22,Download,32,106,2022,11,26,2022,11,29,2022,11,26,26-11-22,2022,11,26,49:50.2,0,49,50,,,,,,,,,28-11-22,2022,11,28,49:50.2,0,49,50,74,3,,
6b4c4353-05e7-4bd3-9a3c-de0d1a19c700,sikka_pro,26-11-22,29-11-22,3520,ONGOING,2022-11-26 00:29:06.788249+00:00,,2022-11-28 00:29:06.792566+00:00,3729,26-11-22,Download,32,106,2022,11,26,2022,11,29,2022,11,26,26-11-22,2022,11,26,29:06.8,0,29,6,,,,,,,,,28-11-22,2022,11,28,29:06.8,0,29,6,74,3,,
6b4c4353-05e7-4bd3-9a3c-de0d1a19c700,sikka_pro,26-11-22,29-11-22,3517,COMPLETED,2022-11-26 00:23:30.234472+00:00,2022-11-26 00:29:49.043380+00:00,,3729,26-11-22,Download,32,106,2022,11,26,2022,11,29,2022,11,26,26-11-22,2022,11,26,23:30.2,0,23,30,26-11-22,2022,11,26,29:49.0,0,29,49,,,,,,,,,74,3,0,0.105224697
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,26-11-22,29-11-22,3529,ONGOING,2022-11-29 01:14:50.965031+00:00,,2022-11-30 18:29:59+00:00,3416,28-11-22,Download,250,823,2022,11,26,2022,11,29,2022,11,28,29-11-22,2022,11,29,14:51.0,1,14,50,,,,,,,,,30-11-22,2022,11,30,18:29:59,18,29,59,573,3,,
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,26-11-22,29-11-22,3479,ONGOING,2022-11-29 07:46:21.644530+00:00,,2022-12-01 07:46:21.677847+00:00,3416,28-11-22,Download,250,823,2022,11,26,2022,11,29,2022,11,28,29-11-22,2022,11,29,46:21.6,7,46,21,,,,,,,,,01-12-22,2022,12,1,46:21.7,7,46,21,573,3,,
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,26-11-22,29-11-22,3549,ONGOING,2022-11-29 08:01:03.045611+00:00,,2022-12-01 08:01:03.050394+00:00,3416,28-11-22,Download,250,823,2022,11,26,2022,11,29,2022,11,28,29-11-22,2022,11,29,01:03.0,8,1,3,,,,,,,,,01-12-22,2022,12,1,01:03.0,8,1,3,573,3,,
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,26-11-22,29-11-22,3443,COMPLETED,2022-11-28 08:02:55.130103+00:00,2022-11-28 08:06:39.074543+00:00,,3416,28-11-22,Download,250,823,2022,11,26,2022,11,29,2022,11,28,28-11-22,2022,11,28,02:55.1,8,2,55,28-11-22,2022,11,28,06:39.1,8,6,39,,,,,,,,,573,3,0,0.062206789
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,26-11-22,29-11-22,3431,ONGOING,2022-11-28 08:01:56.418620+00:00,,2022-11-30 08:01:56.422570+00:00,3416,28-11-22,Download,250,823,2022,11,26,2022,11,29,2022,11,28,28-11-22,2022,11,28,01:56.4,8,1,56,,,,,,,,,30-11-22,2022,11,30,01:56.4,8,1,56,573,3,,
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,26-11-22,29-11-22,3541,COMPLETED,2022-11-28 07:53:58.569308+00:00,2022-11-28 08:00:34.379933+00:00,,3416,28-11-22,Download,250,823,2022,11,26,2022,11,29,2022,11,28,28-11-22,2022,11,28,53:58.6,7,53,58,28-11-22,2022,11,28,00:34.4,8,0,34,,,,,,,,,573,3,0,0.109947396
44f9c9f1-1ce1-4b04-8042-ddb1c548c589,sikka,26-11-22,29-11-22,3270,ONGOING,2022-11-28 07:52:19.019991+00:00,,2022-11-30 07:52:19.026169+00:00,3416,28-11-22,Download,250,823,2022,11,26,2022,11,29,2022,11,28,28-11-22,2022,11,28,52:19.0,7,52,19,,,,,,,,,30-11-22,2022,11,30,52:19.0,7,52,19,573,3,,
